DUPLICATE,HAWB,OVERDUE,SUM,VER,RELEASED,ALL CLEAR,LAST IMPORTED,FIRST IMPORTED,FS DEVAN,OF LOCATION,OF DEVAN,OF PIECE COUNT,PIECE COUNT DIFF,FS LOCATION,FS PIECE COUNT,FS PRIMARY LOCATION,CLIENT NAME,RELEASE DATE,CONSIGNEE
False,4812312579,False,True,False,True,False,2021-04-30 08:46:46,2021-04-23 10:22:01,2021-04-20 00:15:00,1332D,4/19/21,82,-20,"R12,1232D,,1 (62)",62,1232D,EXPEDITORS INT'L - AIR IMPORT,2021-04-20 00:00:00,GREATER KUDU
False,AF00058093,False,False,False,False,True,2021-04-23 10:22:02,2021-04-23 10:22:02,2021-04-18 17:46:00,1308D,4/19/21,24,0,"R12,1309D,,1 (24)",24,1309D,EXPEDITORS INT'L - AIR IMPORT,,HIRDARAMANI
False,AF00058041,False,False,False,False,True,2021-04-23 10:22:03,2021-04-23 10:22:03,,1290D,4/18/21,373,0,"CHK,1214/15d,,2 (190)",373,1214/15d,EXPEDITORS INT'L - AIR IMPORT,,THIRD LOVE
False,AF00058041,False,False,False,False,True,2021-04-23 10:22:03,2021-04-23 10:22:03,,1291d,18-Apr,373,0,"CHK,1214/15d,,2 (190)",373,1214/15d,EXPEDITORS INT'L - AIR IMPORT,,THIRD LOVE
False,43z1143013,False,True,False,True,False,2021-04-23 10:22:05,2021-04-23 10:22:05,2021-04-19 21:20:00,1281C,4/19/21,45,90,"R12,1280-81C,1281B, (135)",135,1280-81C,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,VITESCO TECHNOLOGIES
False,43Z1143013,False,True,False,True,False,2021-04-23 10:22:06,2021-04-23 10:22:06,2021-04-19 21:20:00,1280C,19-Apr,45,90,"R12,1280-81C,1281B, (135)",135,1280-81C,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,VITESCO TECHNOLOGIES
False,45T0245534,False,True,False,False,False,2021-04-30 08:46:54,2021-04-23 10:22:07,2021-04-17 02:10:00,1279F,4/17/21,20,-10,"CHK,,, (0)",10,,EXPEDITORS INT'L - AIR IMPORT,None,"VANS, A DIVISION OF"
False,41N0470509,False,True,False,False,False,2021-04-23 10:22:08,2021-04-23 10:22:08,2021-04-14 14:45:00,1275D,4/17/21,28,130,"CHK,1275/76D,1354-57D,5 (138)",158,1275/76D,EXPEDITORS INT'L - AIR IMPORT,,BRADSHAW INTERNATION
False,43Z1143969,False,False,False,False,True,2021-04-23 10:22:09,2021-04-23 10:22:09,2021-04-20 20:30:00,1271D,4/20/21,19,0,"R12,1271D,,1 (19)",19,1271D,EXPEDITORS INT'L - AIR IMPORT,,"NIKE USA, INC."
False,4812310994,False,True,False,False,False,2021-04-23 10:22:10,2021-04-23 10:22:10,2021-04-20 20:00:00,1267C,20-Apr,152,532,"R12,1267ABC,, (684)",684,1267ABC,EXPEDITORS INT'L - AIR IMPORT,,L'OREAL - NYX PROFES
False,AF00058094,False,False,False,False,True,2021-04-23 10:22:11,2021-04-23 10:22:11,2021-04-18 17:46:00,1256D,4/19/21,25,0,"R12,1256D,,1 (25)",25,1256D,EXPEDITORS INT'L - AIR IMPORT,,HIRDARAMANI
False,421867582,False,False,False,True,False,2021-04-23 10:22:13,2021-04-23 10:22:13,2021-04-16 02:36:00,1240C,16-Apr,43,0,"R12,1241/50A,1240/51C, (43)",43,1241/50A,EXPEDITORS INT'L - INLAND DEPT.,2021-04-16 22:15:00,COMMSCOPE TECHNOLOGI
False,415790483,False,True,False,False,False,2021-04-23 10:22:14,2021-04-23 10:22:14,2021-04-20 23:00:00,1239C,20-Apr,12,20,"R12,1238-39C,,2 (32)",32,1238-39C,EXPEDITORS INT'L - AIR IMPORT,,CHAPTER 4 CORPORATIO
False,415790483,False,True,False,False,False,2021-04-23 10:22:15,2021-04-23 10:22:15,2021-04-20 23:00:00,1238C,4/20/21,20,12,"R12,1238-39C,,2 (32)",32,1238-39C,EXPEDITORS INT'L - AIR IMPORT,,CHAPTER 4 CORPORATIO
False,41N0471291,False,True,False,False,False,2021-04-23 10:22:16,2021-04-23 10:22:16,2021-04-19 19:28:00,1229C,4/19/21,25,127,"CHK,1228C,1292D,5 (136)",152,1228C,EXPEDITORS INT'L - AIR IMPORT,,"FRAME LA BRANDS, LLC"
False,41N0470864,False,True,False,False,False,2021-04-30 08:46:58,2021-04-23 10:22:16,2021-04-19 19:28:00,1228C,4/19/21,70,108,"CHK,1229C,1295B, (173)",178,1229C,EXPEDITORS INT'L - AIR IMPORT,None,NWE BRANDS INC.
False,4701052725,False,True,False,False,False,2021-04-23 10:22:17,2021-04-23 10:22:17,2021-04-20 21:45:00,1223C,4/20/21,37,7,"CHK,1223C,,1 (37)",44,1223C,EXPEDITORS INT'L - AIR IMPORT,,"DELTA GALIL USA, INC"
False,AF00058041,False,True,False,False,False,2021-04-23 10:22:19,2021-04-23 10:22:19,,1215D,4/19/21,204,169,"CHK,1214/15d,,2 (190)",373,1214/15d,EXPEDITORS INT'L - AIR IMPORT,,THIRD LOVE
False,AF00058041,False,True,False,False,False,2021-04-23 10:22:20,2021-04-23 10:22:20,,1214D,4/19/21,204,169,"CHK,1214/15d,,2 (190)",373,1214/15d,EXPEDITORS INT'L - AIR IMPORT,,THIRD LOVE
False,4913973313,False,False,False,False,True,2021-04-23 10:22:21,2021-04-23 10:22:21,2021-04-18 10:00:00,1206B,4/18/21,54,0,"R12,1206B,,1 (54)",54,1206B,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,416638477,False,True,False,False,False,2021-04-23 10:22:22,2021-04-23 10:22:22,2021-04-19 17:50:00,1400b,4/19/21,1,2,"S4,302,, (3)",3,302,EXPEDITORS INT'L - AIR IMPORT,,DISTINCTIVE INDUSTRI
False,415790090,False,True,False,False,False,2021-04-23 10:22:23,2021-04-23 10:22:23,2021-04-14 18:10:00,1392D,4/14/21,1,100,"CHK,1392B-D,1393A, (100)",101,1392B-D,EXPEDITORS INT'L - AIR IMPORT,,KOHLER COMPANY PLUMB
False,415790191,False,True,False,False,False,2021-04-23 10:22:25,2021-04-23 10:22:25,2021-04-17 15:12:00,146,17-Apr,25,5,"CHK,140,, (26)",30,140,EXPEDITORS INT'L - AIR IMPORT,,WARN INDUSTRIES INC.
False,4913972545,False,False,False,False,True,2021-04-23 10:22:26,2021-04-23 10:22:26,2021-04-18 03:27:00,160,4/19/21,1,0,"S2,156,, (1)",1,156,EXPEDITORS INT'L - AIR IMPORT,,"HILL-ROM COMPANY, IN"
False,4396768902,False,True,False,True,False,2021-04-23 10:22:27,2021-04-23 10:22:27,2021-04-16 15:30:00,161,4/16/21,2,1,"R12,1386B,160, (3)",3,1386B,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,AMO MANUFACTURING US
False,416638477,False,True,False,False,False,2021-04-23 10:22:28,2021-04-23 10:22:28,2021-04-19 17:50:00,1400A,19-Apr,2,1,"S4,302,, (3)",3,302,EXPEDITORS INT'L - AIR IMPORT,,DISTINCTIVE INDUSTRI
False,415790090,False,True,False,False,False,2021-04-23 10:22:28,2021-04-23 10:22:28,2021-04-14 18:10:00,1393A,14-Apr,15,86,"CHK,1392B-D,1393A, (100)",101,1392B-D,EXPEDITORS INT'L - AIR IMPORT,,KOHLER COMPANY PLUMB
False,415790090,False,True,False,False,False,2021-04-23 10:22:29,2021-04-23 10:22:29,2021-04-14 18:10:00,1392B,4/14/21,18,83,"CHK,1392B-D,1393A, (100)",101,1392B-D,EXPEDITORS INT'L - AIR IMPORT,,KOHLER COMPANY PLUMB
False,421867792,False,True,False,True,False,2021-04-23 10:22:30,2021-04-23 10:22:30,2021-04-16 04:20:00,1205A,4/16/21,30,27,"R12,1326D,1206/25A,3 (57)",57,1326D,EXPEDITORS INT'L - AIR IMPORT,2021-04-17 00:00:00,PARAMOUNT LEISURE IN
False,4840543847,False,True,False,False,False,2021-04-23 10:22:31,2021-04-23 10:22:31,2021-04-20 18:00:00,1214A,20-Apr,20,35,"R12,1214-15A,, (55)",55,1214-15A,EXPEDITORS INT'L - AIR IMPORT,,"INGRAM MICRO, INC."
False,4840543847,False,True,False,False,False,2021-04-23 10:22:32,2021-04-23 10:22:32,2021-04-20 18:00:00,1215A,20-Apr,35,20,"R12,1214-15A,, (55)",55,1214-15A,EXPEDITORS INT'L - AIR IMPORT,,"INGRAM MICRO, INC."
False,4396695684,False,True,False,False,False,2021-04-23 10:22:32,2021-04-23 10:22:32,2021-04-19 16:00:00,1216A,19-Apr,30,-3,"R12,1216B,,1 (27)",27,1216B,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,41N0471291,False,True,False,False,False,2021-04-23 10:22:33,2021-04-23 10:22:33,2021-04-19 19:28:00,1226B,4/19/21,25,127,"CHK,1228C,1292D,5 (136)",152,1228C,EXPEDITORS INT'L - AIR IMPORT,,"FRAME LA BRANDS, LLC"
False,4913971957,False,False,False,False,True,2021-04-23 10:22:34,2021-04-23 10:22:34,2021-04-20 15:00:00,1225B,20-Apr,24,0,"R12,1227B,,1 (24)",24,1227B,EXPEDITORS INT'L - AIR IMPORT,,ADIDAS NORTH AMERICA
False,423506054,False,False,False,False,True,2021-04-23 10:22:35,2021-04-23 10:22:35,2021-03-07 19:45:00,1230C,3/7/21,2,0,"R12,1230C,,1 (2)",2,1230C,EXPEDITORS INT'L - AIR IMPORT,,OLD NAVY LLC
False,4750481773,False,False,False,False,True,2021-04-23 10:22:37,2021-04-23 10:22:37,2021-04-17 13:57:00,1234A,4/17/21,1,0,"R12,1234A,, (1)",1,1234A,EXPEDITORS INT'L - AIR IMPORT,,THE BOEING COMPANY
False,43Z1142943,False,True,False,False,False,2021-04-23 10:22:38,2021-04-23 10:22:38,2021-04-20 20:30:00,1238B,20-Apr,10,146,"S4,305,531,12 (156)",156,305,EXPEDITORS INT'L - AIR IMPORT,,ADIDAS INTERNATIONAL
False,41X0074290,False,True,False,False,False,2021-04-23 10:22:39,2021-04-23 10:22:39,2021-04-20 20:28:00,1241A,4/20/21,9,2,"R12,1241A,1296A, (11)",11,1241A,EXPEDITORS INT'L - AIR IMPORT,,TREAU INC
False,42C0005871,False,True,False,True,False,2021-04-23 10:22:40,2021-04-23 10:22:40,2021-04-06 17:10:00,1242B,6-Apr,1,2,"R12,1342-43A,, (3)",3,1342-43A,EXPEDITORS INT'L - AIR IMPORT,2021-04-07 00:00:00,COMMSCOPE CONNECTIVI
False,4431683603,False,False,False,True,False,2021-04-23 10:22:41,2021-04-23 10:22:41,2021-04-20 18:10:00,1247A,20-Apr,13,0,"R12,1247A,, (13)",13,1247A,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,GE BORDER OPS ULTRAS
False,4913962310,False,True,False,False,False,2021-04-23 10:22:42,2021-04-23 10:22:42,2021-04-18 10:00:00,1256B,18-Apr,1,67,"R12,1256B,, (68)",68,1256B,EXPEDITORS INT'L - AIR IMPORT,,LUXOTTICA OF AMERICA
False,4396735768,False,True,False,False,False,2021-04-23 10:22:43,2021-04-23 10:22:43,2021-04-13 05:56:00,1263A,13-Apr,6,1,"CHK,1263A,,1 (6)",7,1263A,EXPEDITORS INT'L - AIR IMPORT,,TEKTRONIX INC.
False,415323562,True,True,False,True,False,2021-04-30 11:23:59,2021-04-23 10:22:43,2021-02-04 01:50:00,1265B,2/11/21,8,10,"R12,1282C,,1 (18)",18,1282C,EXPEDITORS INT'L - AIR IMPORT,2021-02-04 00:00:00,THE GAP INC.
False,4812310994,False,True,False,False,False,2021-04-23 10:22:44,2021-04-23 10:22:44,2021-04-20 20:00:00,1267B,20-Apr,266,418,"R12,1267ABC,, (684)",684,1267ABC,EXPEDITORS INT'L - AIR IMPORT,,L'OREAL - NYX PROFES
False,4812310994,False,True,False,False,False,2021-04-23 10:22:45,2021-04-23 10:22:45,2021-04-20 20:00:00,1267A,20-Apr,266,418,"R12,1267ABC,, (684)",684,1267ABC,EXPEDITORS INT'L - AIR IMPORT,,L'OREAL - NYX PROFES
False,4720603621,False,False,False,False,True,2021-04-23 10:22:46,2021-04-23 10:22:46,2021-04-20 21:05:00,1270A,4/20/21,57,0,"R12,1270A,, (57)",57,1270A,EXPEDITORS INT'L - AIR IMPORT,,CISCO SYSTEM INC.
False,4821032454,False,False,False,False,True,2021-04-23 10:22:46,2021-04-23 10:22:46,2021-04-16 20:17:00,1270B,16-Apr,1,0,"R12,1270B,, (1)",1,1270B,EXPEDITORS INT'L - AIR IMPORT,,INDUSTRIAL TUBE CO
False,4480622797,False,False,False,True,False,2021-04-23 10:22:47,2021-04-23 10:22:47,2021-04-20 20:30:00,1273B,20-Apr,1,0,"R12,1373B,, (1)",1,1373B,EXPEDITORS INT'L - AIR IMPORT,2021-04-21 00:00:00,LITTELFUSE INC
False,4930531682,False,True,False,False,False,2021-04-23 10:22:48,2021-04-23 10:22:48,2021-04-20 17:00:00,1273A,20-Apr,11,2,"R12,1273A,145,1 (13)",13,1273A,EXPEDITORS INT'L - AIR IMPORT,,"ALCON VISION, LLC."
False,416583411,False,False,False,False,True,2021-04-23 10:22:49,2021-04-23 10:22:49,2021-04-17 07:00:00,1274B,17-Apr,2,0,"R12,1326B,,1 (2)",2,1326B,EXPEDITORS INT'L - AIR IMPORT,,FLEXTRONICS MANU
False,4641090404,False,False,False,False,True,2021-04-23 10:22:50,2021-04-23 10:22:50,2021-04-19 11:26:00,1275B,19-Apr,7,0,"R12,1275B,,7 (7)",7,1275B,EXPEDITORS INT'L - AIR IMPORT,,NIKE USA INC.
False,4711553982,False,True,False,True,False,2021-04-23 10:22:50,2021-04-23 10:22:50,2021-04-17 02:13:00,1277A,16-Apr,20,13,"R12,1297B,1387B, (33)",33,1297B,EXPEDITORS INT'L - AIR IMPORT,2021-04-17 00:00:00,INVENTEC IEC TECHNOL
False,42J0272031,False,False,False,False,True,2021-04-23 10:22:53,2021-04-23 10:22:53,2021-04-10 14:55:00,1278A,10-Apr,6,0,"R12,1278A,,1 (6)",6,1278A,EXPEDITORS INT'L - AIR IMPORT,,BHARTI AIRTEL USA LT
False,43Z1143013,False,True,False,True,False,2021-04-23 10:22:53,2021-04-23 10:22:53,2021-04-19 21:20:00,1281B,19-Apr,45,90,"R12,1280-81C,1281B, (135)",135,1280-81C,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,VITESCO TECHNOLOGIES
False,4940236551,False,False,False,True,False,2021-04-23 10:22:54,2021-04-23 10:22:54,2021-04-16 00:45:00,1283B,15-Apr,1,0,"R12,1283B,,1 (1)",1,1283B,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,FLIR COMMERCIAL SYST
False,412350987,False,True,False,False,False,2021-04-30 11:23:56,2021-04-23 10:22:55,2021-04-18 15:50:00,1285B,4/18/21,13,-4,"CHK,1285B,,1 (7)",9,1285B,EXPEDITORS INT'L - AIR IMPORT,None,TELECT DE MEXICO S D
False,415629187,False,True,False,False,False,2021-04-23 10:22:56,2021-04-23 10:22:56,2021-04-20 16:56:00,1286A,20-Apr,77,14,"CHK,1286A,,1 (77)",91,1286A,EXPEDITORS INT'L - AIR IMPORT,,GARRETT TRANSPORTATI
False,42I0187327,False,True,False,True,False,2021-04-23 10:22:57,2021-04-23 10:22:57,2021-04-19 14:46:00,1288B,4/19/21,1,2,"R12,1287B,1288BC, (3)",3,1287B,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,MURATA ELECTRONICS N
False,4701052724,False,True,False,False,False,2021-04-23 10:22:57,2021-04-23 10:22:57,,1299A,20-Apr,7,23,"R12,1299A,1300D,2 (30)",30,1299A,EXPEDITORS INT'L - AIR IMPORT,,DELTA GALIL
False,4396695677,False,False,False,False,True,2021-04-23 10:22:58,2021-04-23 10:22:58,2021-04-17 21:30:00,1376A,17-Apr,10,0,"R12,1376A,, (10)",10,1376A,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,41N0470407,False,False,False,True,False,2021-04-23 10:22:59,2021-04-23 10:22:59,2021-04-14 14:45:00,1374A,17-Apr,10,0,"R12,1374A,152, (10)",10,1374A,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,VARIAN MEDICAL SYSTE
False,4750481828,False,False,False,False,True,2021-04-23 10:23:00,2021-04-23 10:23:00,2021-04-19 15:25:00,1304A,4/19/21,5,0,"R12,1304A,,1 (5)",5,1304A,EXPEDITORS INT'L - AIR IMPORT,,SHERWIN WILLIAMS
False,4396793796,False,True,False,False,False,2021-04-23 10:23:01,2021-04-23 10:23:01,2021-04-19 21:30:00,1307B,19-Apr,1,5,"R12,1307B,, (6)",6,1307B,EXPEDITORS INT'L - AIR IMPORT,,SAINT-GOBAIN PLASTIC
False,4580167779,False,True,False,False,False,2021-04-23 10:23:02,2021-04-23 10:23:02,2021-04-17 07:00:00,1320B,17-Apr,3,1,"R12,1327B,,1 (4)",4,1327B,EXPEDITORS INT'L - AIR IMPORT,,TDK CORPORATION
False,4396793299,False,True,False,False,False,2021-04-23 10:23:03,2021-04-23 10:23:03,2021-04-18 06:59:00,1322B,4/18/21,1,2,"R12,1322B,W353, (3)",3,1322B,EXPEDITORS INT'L - AIR IMPORT,,GARRETT TRANSPORTATI
False,4580167779,False,True,False,False,False,2021-04-23 10:23:04,2021-04-23 10:23:04,2021-04-17 07:00:00,1327B,17-Apr,6,-2,"R12,1327B,,1 (4)",4,1327B,EXPEDITORS INT'L - AIR IMPORT,,TDK CORPORATION
False,45G0038793,False,False,False,False,True,2021-04-23 10:23:05,2021-04-23 10:23:05,2021-04-18 12:46:00,1329D,18-Apr,14,0,"R12,1328C,, (14)",14,1328C,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,4396792788,False,False,False,False,True,2021-04-23 10:23:06,2021-04-23 10:23:06,2021-04-18 19:00:00,1338A,4/18/21,392,0,"R12,1338A,, (392)",392,1338A,EXPEDITORS INT'L - AIR IMPORT,,L'OREAL USA PRODUCTS
False,41N0470879,False,True,False,False,False,2021-04-23 10:23:07,2021-04-23 10:23:07,2021-04-19 19:28:00,1343B,19-Apr,45,90,"R12,1343BC,1294B, (135)",135,1343BC,EXPEDITORS INT'L - AIR IMPORT,,SYMBOTIC LLC
False,4913980772,False,False,False,False,True,2021-04-23 10:23:08,2021-04-23 10:23:08,2021-04-20 15:00:00,1351B,20-Apr,2,0,"R12,1272-73D,,1 (2)",2,1272-73D,EXPEDITORS INT'L - AIR IMPORT,,"ORACLE AMERICA, INC."
False,45T0245511,False,True,False,False,False,2021-04-23 10:23:09,2021-04-23 10:23:09,2021-04-19 02:40:00,1353C,4/18/21,39,161,"CHK,1353C,,4 (180)",200,1353C,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,4396630133,False,True,False,False,False,2021-04-23 10:23:10,2021-04-23 10:23:10,2020-09-11 00:15:00,1363A,10-Sep,80,-12,"CHK,1364C,, (68)",68,1364C,EXPEDITORS INT'L - AIR IMPORT,,GREATER PACIFIC INDU
False,421035149,False,True,False,True,False,2021-04-30 08:46:44,2021-04-30 08:46:44,2021-04-25 17:45:00,1345D,4/25/21,30,36,"R12,1343-45D,,3 (66)",66,1343-45D,EXPEDITORS INT'L - AIR IMPORT,2021-04-30 00:00:00,THE COLLECTED GROUP
False,421035149,False,True,False,True,False,2021-04-30 08:46:45,2021-04-30 08:46:45,2021-04-25 17:45:00,1344D,4/25/21,20,46,"R12,1343-45D,,3 (66)",66,1343-45D,EXPEDITORS INT'L - AIR IMPORT,2021-04-30 00:00:00,THE COLLECTED GROUP
False,421035149,False,True,False,True,False,2021-04-30 08:46:45,2021-04-30 08:46:45,2021-04-25 17:45:00,1343D,4/25/21,16,50,"R12,1343-45D,,3 (66)",66,1343-45D,EXPEDITORS INT'L - AIR IMPORT,2021-04-30 00:00:00,THE COLLECTED GROUP
False,45T0246366,False,True,False,False,False,2021-04-30 08:46:47,2021-04-30 08:46:47,2021-04-25 21:36:00,1327F,4/25/21,22,75,"R12,1326F,1327D, (97)",97,1326F,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,45T0246366,False,True,False,False,False,2021-04-30 08:46:48,2021-04-30 08:46:48,2021-04-25 21:36:00,1326F,4/25/21,42,55,"R12,1326F,1327D, (97)",97,1326F,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,4812295857,False,True,False,False,False,2021-04-30 08:46:49,2021-04-30 08:46:49,2021-04-23 17:00:00,1321C,4/23/21,40,60,"R12,1320C,, (100)",100,1320C,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,415827497,False,False,False,True,False,2021-04-30 08:46:49,2021-04-30 08:46:49,2021-02-23 02:50:00,1306C,2/22/21,4,0,"SUB,1305-c,, (4)",4,1305-c,EXPEDITORS INT'L - AIR IMPORT,2021-02-23 00:00:00,SUNRISE MEDICAL (US)
False,418565747,False,True,False,False,False,2021-04-30 08:46:50,2021-04-30 08:46:50,2021-04-25 03:20:00,1305D,4/25/21,4,1,"R12,1305D,1390B,1 (5)",5,1305D,EXPEDITORS INT'L - AIR IMPORT,,ALCON LABORATORIES
False,4840544036,False,True,False,False,False,2021-04-30 08:46:51,2021-04-30 08:46:51,,1304D,4/26/21,2,30,"R12,1304D,, (32)",32,1304D,EXPEDITORS INT'L - AIR IMPORT,,PANASONIC INDUSTRIAL
False,4396793991,False,False,False,False,True,2021-04-30 08:46:52,2021-04-30 08:46:52,2021-04-24 20:20:00,1299C,4/24/21,7,0,"R12,1299C,,1 (7)",7,1299C,EXPEDITORS INT'L - AIR IMPORT,,CHAPTER 4 CORP. LA
False,45T0245722,False,True,False,True,False,2021-04-30 08:46:53,2021-04-30 08:46:53,2021-04-24 18:50:00,102-D,4/25/21,25,325,"S5,423-24D,1282/20D, (350)",350,423-24D,EXPEDITORS INT'L - AIR IMPORT,2021-04-28 00:00:00,UBIQUITI NETWORKS
False,45T0245722,False,True,False,True,False,2021-04-30 08:46:53,2021-04-30 08:46:53,2021-04-24 18:50:00,101-D,4/25/21,32,318,"S5,423-24D,1282/20D, (350)",350,423-24D,EXPEDITORS INT'L - AIR IMPORT,2021-04-28 00:00:00,UBIQUITI NETWORKS
False,45T0246363,False,True,False,False,False,2021-04-30 08:46:55,2021-04-30 08:46:55,2021-04-25 21:36:00,1267D,4/25/21,24,73,"R12,1267/66D,1255B,3 (97)",97,1267/66D,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,45T0246363,False,True,False,False,False,2021-04-30 08:46:56,2021-04-30 08:46:56,2021-04-25 21:36:00,1266D,4/25/21,42,55,"R12,1267/66D,1255B,3 (97)",97,1267/66D,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,45T0245708,False,True,False,False,False,2021-04-30 08:46:57,2021-04-30 08:46:57,2021-04-25 23:35:00,1257C,4/25/21,1,309,"CHK,1257C,, (1)",310,1257C,EXPEDITORS INT'L - AIR IMPORT,,"HOME DEPOT U.S.A., I"
False,45T0245733,False,True,False,False,False,2021-04-30 08:46:57,2021-04-30 08:46:57,2021-04-25 23:35:00,1242C,4/25/21,1,86,"CHK,1242C,, (1)",87,1242C,EXPEDITORS INT'L - AIR IMPORT,,C&K COMPONENTS INC C
False,45T0245722,False,False,False,True,False,2021-04-30 08:46:59,2021-04-30 08:46:59,2021-04-24 18:50:00,1220D,4/26/21,350,0,"S5,423-24D,1282/20D, (350)",350,423-24D,EXPEDITORS INT'L - AIR IMPORT,2021-04-28 00:00:00,UBIQUITI NETWORKS
False,45T02463F,False,True,True,False,False,2021-04-30 08:47:00,2021-04-30 08:47:00,N.A.,1219D,4/26/21,111,-111,N.A.,0,N.A.,N.A.,0,0
False,45T0246367,False,True,False,False,False,2021-04-30 08:47:01,2021-04-30 08:47:01,2021-04-25 22:16:00,1218D,4/26/21,4,107,"R12,1218/19D,1218C,3 (111)",111,1218/19D,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,45T0246210,False,True,False,False,False,2021-04-30 08:47:02,2021-04-30 08:47:02,2021-04-26 16:40:00,1207C,4/26/21,28,231,"R12,1206A,1207AC,5 (259)",259,1206A,EXPEDITORS INT'L - AIR IMPORT,,BROTHER INTERNATIONA
False,421313459,False,True,False,True,False,2021-04-30 08:47:03,2021-04-30 08:47:03,2020-07-19 04:00:00,1390D,12/4/21,75,2071,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:04,2021-04-30 08:47:04,2020-07-19 04:00:00,1391D,12/4/21,78,2068,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:05,2021-04-30 08:47:05,2020-07-19 04:00:00,1392D,12/4/21,75,2071,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:05,2021-04-30 08:47:05,2020-07-19 04:00:00,1393D,12/4/21,100,2046,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:06,2021-04-30 08:47:06,2020-07-19 04:00:00,1394D,12/4/21,70,2076,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:07,2021-04-30 08:47:07,2020-07-19 04:00:00,1396D,4-Dec,75,2071,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:07,2021-04-30 08:47:07,2020-07-19 04:00:00,1397D,4/12/21,75,2071,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:08,2021-04-30 08:47:08,2020-07-19 04:00:00,1398D,12/4/21,83,2063,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:09,2021-04-30 08:47:09,2020-07-19 04:00:00,1399D,12/4/21,75,2071,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:10,2021-04-30 08:47:10,2020-07-19 04:00:00,1400D,12/4/21,71,2075,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,421313459,False,True,False,True,False,2021-04-30 08:47:11,2021-04-30 08:47:11,2020-07-19 04:00:00,1398C,12/4/21,45,2101,"S5,412,402,26 (2146)",2146,412,EXPEDITORS INT'L - AIR IMPORT,2020-07-24 00:00:00,TARGET
False,45G0038975,False,True,False,False,False,2021-04-30 08:47:13,2021-04-30 08:47:13,2021-04-25 18:31:00,1402C,4/25/21,48,154,"S4,302,, (202)",202,302,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,421035148,False,False,False,True,False,2021-04-30 11:23:49,2021-04-30 11:23:49,2021-04-22 06:05:00,1379B,4/22/21,1,0,"R12,1386A,,1 (1)",1,1386A,EXPEDITORS INT'L - AIR IMPORT,2021-04-22 00:00:00,MOTORCAR PARTS OF AM
